"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","phase","condition","syn_level","sem_level","modal_pres","sent_id","section_id","question_order","comp_correct","comp_response","comp_accuracy"
"","33954","html-button-response","17","1752121","0.0-17.0","<p>Trial 5 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The Secretary of the Treasury may contribute on behalf of the United States $150,000,000 to the first replenishment of the resources of the Enterprise for the Americas Multilateral Investment Fund. The authority provided by paragraph (1) may be exercised only to the extent and in the amounts provided for in advance in appropriations Acts.</p>
            </div>
            ","0","read","LLM","low","low","partial_may","/us/usc/t22/s283z–11__s1_k3","/us/usc/t22/s283z–11","","","",""
"","41872","survey-multi-choice","18","1793990","0.0-18.0","","{""comp"":""Only to the extent and in the amounts authorized in advance by appropriations Acts.""}","comprehension","LLM","","","","/us/usc/t22/s283z–11__s1_k3","","[0]","""Only to the extent and in the amounts authorized in advance by appropriations Acts.""","","false"
"","19011","survey-likert","19","1813001","0.0-19.0","","{""Q0"":2}","authority_rating","LLM","","","","/us/usc/t22/s283z–11__s1_k3","","[0]","","",""
"","170748","survey-text","20","1983737","0.0-20.0","","{""Q0"":""While authority is granted, it states \""may\"" instead of \""shall,\"" and is contingent on the funds being provided (appropriated) by another branch of government.""}","authority_explanation","LLM","","","","/us/usc/t22/s283z–11__s1_k3","","","","",""
"","535814","html-button-response","21","2519503","0.0-21.0","<p>Trial 6 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>If at the termination of any fiscal year the legislature shall have failed to pass appropriation bills providing for payments of the necessary current expenses of the government and meeting its legal obligations for the ensuing fiscal year, then the several sums appropriated in the last appropriation bills for the objects and purposes therein specified, so far as the same may be applicable, shall be deemed to be reappropriated, item by item.</p>
            </div>
            ","0","read","HLS","high","low","S","/us/usc/t48/s1423j__s1_k3","/us/usc/t48/s1423j","","","",""
"","40558","survey-multi-choice","22","2560060","0.0-22.0","","{""comp"":""The amounts from the most recent appropriation bills are treated as reapproved for the same purposes.""}","comprehension","HLS","","","","/us/usc/t48/s1423j__s1_k3","","[0]","""The amounts from the most recent appropriation bills are treated as reapproved for the same purposes.""","","false"
"","53450","survey-likert","23","2613510","0.0-23.0","","{""Q0"":4}","authority_rating","HLS","","","","/us/usc/t48/s1423j__s1_k3","","[0]","","",""
"","95027","survey-text","24","2708539","0.0-24.0","","{""Q0"":""There is a clear \""if-then\"" statement with the word \""shall\"" requiring such.""}","authority_explanation","HLS","","","","/us/usc/t48/s1423j__s1_k3","","","","",""
"","136428","html-button-response","25","2844960","0.0-25.0","<p>Trial 7 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>Where miners are exposed to danger from falls of roof, face, and ribs the operator shall examine and test the roof, face, and ribs before any work or machine is started, and as frequently thereafter as may be necessary to insure safety. When dangerous conditions are found, they shall be corrected immediately.</p>
            </div>
            ","0","read","HLS","high","low","S","/us/usc/t30/s862__s31_k3","/us/usc/t30/s862","","","",""
"","61204","survey-multi-choice","26","2906160","0.0-26.0","","{""comp"":""Examine and test the roof, face, and ribs before work or machines start and as often as needed afterward, and correct dangerous conditions immediately.""}","comprehension","HLS","","","","/us/usc/t30/s862__s31_k3","","[0]","""Examine and test the roof, face, and ribs before work or machines start and as often as needed afterward, and correct dangerous conditions immediately.""","","false"
"","47505","survey-likert","27","2953665","0.0-27.0","","{""Q0"":1}","authority_rating","HLS","","","","/us/usc/t30/s862__s31_k3","","[0]","","",""
"","248971","survey-text","28","3202624","0.0-28.0","","{""Q0"":""While there are two \""shall\"" statements, there is subjectivity in the statement \""as frequently thereafter as may be necessary.\"" Also, \""immediately\"" is not a defined or established timeline.""}","authority_explanation","HLS","","","","/us/usc/t30/s862__s31_k3","","","","",""
"","737790","html-button-response","29","3940376","0.0-29.0","<p>Trial 8 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The Secretary may readjust the terms and conditions, except as otherwise provided herein, of any geothermal lease issued under this chapter at not less than ten-year intervals beginning ten years after the date the geothermal steam is produced, as determined by the Secretary. Each geothermal lease issued under this chapter shall provide for such readjustment. The Secretary shall give notice of any proposed readjustment of terms and conditions, and, unless the lessee files with the Secretary objection to the proposed terms or relinquishes the lease within thirty days after receipt of such notice, the lessee shall conclusively be deemed to have agreed with such terms and conditions.</p>
            </div>
            ","0","read","HHS","high","high","S","/us/usc/t30/s1007__s1_k3","/us/usc/t30/s1007","","","",""
"","76761","survey-multi-choice","30","4017143","0.0-30.0","","{""comp"":""When the lessee does not object to the proposed terms or relinquish the lease within thirty days after receiving notice.""}","comprehension","HHS","","","","/us/usc/t30/s1007__s1_k3","","[0]","""When the lessee does not object to the proposed terms or relinquish the lease within thirty days after receiving notice.""","","false"
"","55013","survey-likert","31","4072163","0.0-31.0","","{""Q0"":3}","authority_rating","HHS","","","","/us/usc/t30/s1007__s1_k3","","[0]","","",""
"","206155","survey-text","32","4278323","0.0-32.0","","{""Q0"":""While the legislation states \""as determined by the Secretary,\"" the authority to do so is clearly outlined with an exception \""as otherwise provided herein.\""""}","authority_explanation","HHS","","","","/us/usc/t30/s1007__s1_k3","","","","",""
"","242993","html-button-response","33","4521312","0.0-33.0","<p>Trial 9 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The Secretary of the Treasury may by regulation prescribe for plan years beginning after December 31, 1999, mortality tables to be used in determining current liability under this subsection. Such tables shall be based upon the actual experience of pension plans and projected trends in such experience. In prescribing such tables, such Secretary shall take into account results of available independent studies of mortality of individuals covered by pension plans.</p>
            </div>
            ","0","read","LLS","low","low","S","/us/usc/t29/s1084__s70_k3","/us/usc/t29/s1084","","","",""
"","68199","survey-multi-choice","34","4589519","0.0-34.0","","{""comp"":""Actual experience and projected trends of pension plans, along with results of available independent mortality studies.""}","comprehension","LLS","","","","/us/usc/t29/s1084__s70_k3","","[0]","""Actual experience and projected trends of pension plans, along with results of available independent mortality studies.""","","false"
"","13727","survey-likert","35","4603245","0.0-35.0","","{""Q0"":1}","authority_rating","LLS","","","","/us/usc/t29/s1084__s70_k3","","[0]","","",""
"","98769","survey-text","36","4702017","0.0-36.0","","{""Q0"":""The legislation provides the authority only under regulation (\""by regulation\"").""}","authority_explanation","LLS","","","","/us/usc/t29/s1084__s70_k3","","","","",""
"","228380","html-button-response","37","4930398","0.0-37.0","<p>Trial 10 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The failure of a court to meet or comply with a time limitation under this section shall not be a ground for granting relief from a judgment of conviction or sentence. The State may enforce a time limitation under this section by petitioning for a writ of mandamus to the court of appeals. The court of appeals shall act on the petition for a writ of mandamus not later than 30 days after the filing of the petition.</p>
            </div>
            ","0","read","LHS","low","high","S","/us/usc/t28/s2266__s13_k3","/us/usc/t28/s2266","","","",""
"","46225","survey-multi-choice","38","4976621","0.0-38.0","","{""comp"":""The State may petition for a writ of mandamus to the court of appeals.""}","comprehension","LHS","","","","/us/usc/t28/s2266__s13_k3","","[0]","""The State may petition for a writ of mandamus to the court of appeals.""","","false"
"","58993","survey-likert","39","5035624","0.0-39.0","","{""Q0"":3}","authority_rating","LHS","","","","/us/usc/t28/s2266__s13_k3","","[0]","","",""
"","103119","survey-text","40","5138743","0.0-40.0","","{""Q0"":""The legislation leaves to the state to enforce the time limitation, with the court of appeals still having to act on the petition by the state.""}","authority_explanation","LHS","","","","/us/usc/t28/s2266__s13_k3","","","","",""
"","58091","html-button-response","41","5196833","0.0-41.0","<p>Trial 11 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The Librarian shall provide a seal to indicate that a film has been included in the National Film Registry and is the Registry version of that film. The Librarian shall establish guidelines for approval of the use of the seal in accordance with subsection (b). The seal provided under subsection (a)(3) may only be used on film or other approved copies of the Registry version of a film.</p>
            </div>
            ","0","read","LLS","low","low","S","/us/usc/t2/s179m__s7_k3","/us/usc/t2/s179m","","","",""
"","71591","survey-multi-choice","42","5268423","0.0-42.0","","{""comp"":""To indicate that a film is included in the National Film Registry, and it may be used only on the Registry version of that film or approved copies.""}","comprehension","LLS","","","","/us/usc/t2/s179m__s7_k3","","[0]","""To indicate that a film is included in the National Film Registry, and it may be used only on the Registry version of that film or approved copies.""","","false"
"","6793","survey-likert","43","5275217","0.0-43.0","","{""Q0"":4}","authority_rating","LLS","","","","/us/usc/t2/s179m__s7_k3","","[0]","","",""
"","50413","survey-text","44","5325689","0.0-44.0","","{""Q0"":""The legislation states what is required with the use of the term \""shall.\""""}","authority_explanation","LLS","","","","/us/usc/t2/s179m__s7_k3","","","","",""
"","173777","html-button-response","45","5499461","0.0-45.0","<p>Trial 12 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>The Secretary may also contract for inspections or examinations in the United States and in foreign countries. The primary reason for including a provision that permits the contracting for the conduct of inspections and examinations is to provide flexibility in foreign areas where Coast Guard marine inspectors are not normally available. A contract inspector may be authorized to act on behalf of the Secretary, but may not issue a certificate of inspection or compliance.</p>
            </div>
            ","0","read","LLM","low","low","partial_may","/us/usc/t46/s3714__s19_k3","/us/usc/t46/s3714","","","",""
"","60213","survey-multi-choice","46","5559673","0.0-46.0","","{""comp"":""They may act on behalf of the Secretary to conduct inspections or examinations, but may not issue a certificate of inspection or compliance.""}","comprehension","LLM","","","","/us/usc/t46/s3714__s19_k3","","[0]","""They may act on behalf of the Secretary to conduct inspections or examinations, but may not issue a certificate of inspection or compliance.""","","false"
"","10058","survey-likert","47","5569732","0.0-47.0","","{""Q0"":0}","authority_rating","LLM","","","","/us/usc/t46/s3714__s19_k3","","[0]","","",""
"","79357","survey-text","48","5649091","0.0-48.0","","{""Q0"":""The legislation contains two \""may\"" clauses, as well as \""permits.\"" This is not authoritative.""}","authority_explanation","LLM","","","","/us/usc/t46/s3714__s19_k3","","","","",""
"","82978","html-button-response","49","5732067","0.0-49.0","<p>Trial 13 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>In each State, an authorized criminal justice agency of the State shall report child abuse crime information to, or index child abuse crime information in, the national criminal history background check system. A criminal justice agency may satisfy the requirement of this subsection by reporting or indexing all felony and serious misdemeanor arrests and dispositions.</p>
            </div>
            ","0","read","HHS","high","high","S","/us/usc/t34/s40101__s1_k3","/us/usc/t34/s40101","","","",""
"","34196","survey-multi-choice","50","5766263","0.0-50.0","","{""comp"":""By reporting or indexing child abuse crime information, including through reporting or indexing all felony and serious misdemeanor arrests and dispositions.""}","comprehension","HHS","","","","/us/usc/t34/s40101__s1_k3","","[0]","""By reporting or indexing child abuse crime information, including through reporting or indexing all felony and serious misdemeanor arrests and dispositions.""","","false"
"","15366","survey-likert","51","5781630","0.0-51.0","","{""Q0"":3}","authority_rating","HHS","","","","/us/usc/t34/s40101__s1_k3","","[0]","","",""
"","99617","survey-text","52","5881250","0.0-52.0","","{""Q0"":""The legislation requires the State to report child abuse crime information, but \""an authorized criminal justice agency\"" is not defined.""}","authority_explanation","HHS","","","","/us/usc/t34/s40101__s1_k3","","","","",""
"","56932","html-button-response","53","5938190","0.0-53.0","<p>Trial 14 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>A subpoena under this subsection may be served anywhere in the United States. A witness subpoenaed under this subsection shall receive the same fees and expenses as a witness subpoenaed in connection with a civil proceeding in a court of the United States. Nothing in this subsection is intended to allow an alien to have access to classified information.</p>
            </div>
            ","0","read","LHS","low","high","S","/us/usc/t8/s1534__s31_k4","/us/usc/t8/s1534","","","",""
"","49899","survey-multi-choice","54","5988088","0.0-54.0","","{""comp"":""They may be served anywhere in the United States and are entitled to the same fees and expenses as witnesses in federal civil proceedings.""}","comprehension","LHS","","","","/us/usc/t8/s1534__s31_k4","","[0]","""They may be served anywhere in the United States and are entitled to the same fees and expenses as witnesses in federal civil proceedings.""","","false"
"","21938","survey-likert","55","6010027","0.0-55.0","","{""Q0"":2}","authority_rating","LHS","","","","/us/usc/t8/s1534__s31_k4","","[0]","","",""
"","114687","survey-text","56","6124714","0.0-56.0","","{""Q0"":""While there is a \""shall\"" clause, the legislation does not require a subpoena under the subsection to be served, as the term \""may\"" is used.""}","authority_explanation","LHS","","","","/us/usc/t8/s1534__s31_k4","","","","",""
"","35670","html-button-response","57","6160385","0.0-57.0","<p>Trial 15 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>A property and fiscal officer may intrust money to an officer of the National Guard to make disbursements as his agent. Both the officer to whom money is intrusted, and the property and disbursing officer intrusting the money to him, are pecuniarily responsible for that money to the United States. The agent officer is subject, for misconduct as an agent, to the liabilities and penalties prescribed by law in like cases for the property and fiscal officer for whom he is acting.</p>
            </div>
            ","0","read","LHM","low","high","partial_may","/us/usc/t32/s708__s7_k3","/us/usc/t32/s708","","","",""
"","96206","survey-multi-choice","58","6256590","0.0-58.0","","{""comp"":""Both the agent officer and the property and fiscal officer remain financially responsible to the United States for the money.""}","comprehension","LHM","","","","/us/usc/t32/s708__s7_k3","","[0]","""Both the agent officer and the property and fiscal officer remain financially responsible to the United States for the money.""","","false"
"","18817","survey-likert","59","6275408","0.0-59.0","","{""Q0"":2}","authority_rating","LHM","","","","/us/usc/t32/s708__s7_k3","","[0]","","",""
"","37308","survey-text","60","6312717","0.0-60.0","","{""Q0"":""The legislation does not require the property and fiscal officer to intrust money to an officer of the National Guard.""}","authority_explanation","LHM","","","","/us/usc/t32/s708__s7_k3","","","","",""
"","31551","html-button-response","61","6344269","0.0-61.0","<p>Trial 16 of 16.</p> 
            <p> Please read the draft provision below carefully.  Make sure you understand it before moving on to the next page!</p>

            <div class=""draft-box"">
              <div class=""draft-box-title"">Draft Legislation</div>
              <p>[A] partnership petition by less than all of the general partners is treated as an involuntary, not a voluntary, petition. The court may, under subsection (e), require the petitioners to file a bond to indemnify the debtor for such amounts as the court may later allow under subsection (i). Subsection (i) provides for costs, attorneys fees, and damages in certain circumstances.</p>
            </div>
            ","0","read","HHM","high","high","partial_may","/us/usc/t11/s303__s55_k3","/us/usc/t11/s303","","","",""
"","48770","survey-multi-choice","62","6393039","0.0-62.0","","{""comp"":""That the petitioners file a bond to cover possible costs, fees, or damages.""}","comprehension","HHM","","","","/us/usc/t11/s303__s55_k3","","[0]","""That the petitioners file a bond to cover possible costs, fees, or damages.""","","false"
"","9460","survey-likert","63","6402500","0.0-63.0","","{""Q0"":2}","authority_rating","HHM","","","","/us/usc/t11/s303__s55_k3","","[0]","","",""
"","79386","survey-text","64","6481887","0.0-64.0","","{""Q0"":""The legislation does not mandate that the court require the petitioners to file a bond. It only provides that the court \""may\"" do so.""}","authority_explanation","HHM","","","","/us/usc/t11/s303__s55_k3","","","","",""
"","7779","html-keyboard-response","65","6489668","0.0-65.0","<div class=""content""><h2>Thank you!</h2><p>The experiment is now complete.</p><p> Please wait for the data to save before closing this tab.</p><p>Press SPACE to finalize.</p>"," ","","","","","","","","","","",""
